ck3_county,eu5_locations
"c_nishapur","nishapur|fadisheh|kadkan|khorasan_mountains1|khorasan_mountains2|pivehzhan"
"c_nizhny_novgorod","nizhny_novgorod|dalneye_konstantinovo|gorokhovets|meshchersk|pestyaki|rastyapino|gorodets|kadyy|korenevo|lukh|vasilyeva_sloboda|yuryev_povolzhsk"
"c_nizwa","nizwa|bahla|hajar_mountains|ibra|ibri|izki|sinaw|yanqul"
"c_njudung","jonkoping"
"c_nongdong","gaoligongshan1|nandan_tengcheng|nandian|tengchong|wadian|zhenxi|dian_lake|fumin|kunming|lufeng|songming|yiliang"
"c_nordlingen","dillingen|crailsheim"
"c_nordmark","nordmark|josse|gillberg"
"c_nordrland","husavik|vopnafjordur"
"c_norfolk","norfolk|fakenham|lynn|norwich|thetford|yarmouth"
"c_north_riding","bedale|north_york_moors|richmond|scarborough|whitby|york"
"c_northamptonshire","daventry|kettering|northampton"
"c_northumberland","alnwick|billingham|hexham|morpeth|newcastle"
"c_norwegian_more","sunnmore"
"c_noto","noto|caltagirone|malta|modica|syracuse|terranovasic|kashima|fugeshi"
"c_nottinghamshire","newark|nottingham|retford"
"c_novara","novara|arona|biella|domodossola|lake_maggiore|varallo|vercelli"
"c_novgorod","novgorod|lyuban|soltsy"
"c_novgorod_seversky","hlukhiv|novhorod_siverskyi|verba|voronizh_chernihiv|znobov"
"c_novogrudok","novogrudok|lyakhavichy|lyubcha|nyasvizh|turets|slonim"
"c_novosil","novosil|bogorodskoye|kolpny|mikhailovka|mtsensk|plavsk|tagin|vorotynsk_novosil"
"c_nugaal","burao|erigavo|garoowe|haylan|maduna|qardho|somalian_mountains"
"c_nuon","beyla|bopolu|macenta|sanniquellie"
"c_nupe","bida|jebba|lokoja|minna|mokwa|nupeko|tada|kulfo"
"c_nurnberg","ansbach|neustadt|nuremberg|rothenburg|schwabach|uffenheim"
"c_nurtay","espe|kusak|tokrau|zhamankul"
"c_nushiro","yuri"
"c_nyagrong","chodrak_kham|dawu|dzogon|khordong|nyarong"
"c_nyainrong","chodrak_kham|dawu|dzogon|khordong|nyarong"
"c_nyalam","nyalam"
"c_nyaungshwe","mongkung"
"c_nyemo","nyemo"
"c_nyene","garalo|koutiala|massigui|niantjila|niena|tengrela"
"c_nyima","gangdise6|gering_lake|lunggar2|ngangzi_lake|serzhik|shantsa|tangra_yumco|xuru_lake|zangdan"
"c_nyingchi","buchu|daklha_gampo|gyamda|nyainqentanglha2|nyainqentanglha3|zhokha"
"c_nyitra","nitra"
"c_nyland","ekenas|helsinge|liljendal|porvoo|sjundea"
"c_nysa","nysa"
"c_nzi","bouake"
"c_ob","ob"
"c_odessa","khadjibey"
"c_odishi","kutaisi|tsageri"
"c_odoyev","odoyev|belyov|rzhavets|vorotynsk"
"c_oglamych","beleuli|kyushe|sam|sarygamysh_lake|shuruk|sisem_ata|uchkuduk|ust_yurt_lakes|ust_yurt_plateau1|ust_yurt_plateau2"
"c_ohrid","ohrid|bitola|devol|kastoria"
"c_oigon","airag_nuur|hunguy|khyargas_nuur|lake_airag|lake_bayan|lake_khyargas|lake_oigon|lake_telmen|lake_ulaagchiin_khar|lake_uvsiin_khar_us|telmen|ulaagchiin"
"c_okangara","altay_forest_wasteland_3|biryusa|dzerzhinskoye|ilansky|kansk|krasnoyarsk|yemelyanovo"
"c_oki","oki"
"c_oland","oland"
"c_olavinlinna","mikkeli"
"c_oldenburg","oldenburg|leer"
"c_oleshye","aslan_horod|enice|ordu_bazar|qalancaq|rohat_kermen|velyka_lepetykha"
"c_olkhon","bii|choigan|eastern_sayan_mountains1|systyg"
"c_olmedo","adrada|arevalo|avila|las_navas|oropesa|villatoro|western_central_system"
"c_olomouc","olomouc"
"c_omi","azai"
"c_omsk","omsk|cherlak|ebeyty|gorkovskoye|kamyshnoye|kolosovka|okoneshnikovo|tyukalinsk"
"c_onega","luda|malye_oserki|nyonoksa|priluky|village_onega"
"c_onega_BJA","luda|malye_oserki|nyonoksa|priluky|village_onega"
"c_ongi","baidrag|biger|boontsagaan|khalzan_shireg|khangain_mountains|khangal|khasagt_khairkhan|lake_boontsagaan|lake_orog|naran|orog|tuin"
"c_onsthia","arkhangelskoye_vologda|kubenskoye|lake_kubenskoye|shuyskoye|ustye|vologda"
"c_opanda","bauchi|ibi|kwararafa|lafia|nkambe|pankshin|wukari"
"c_opava","opava"
"c_opole","opole|kluczbork|lubliniec|olesno|prudnik|strzelce_opolskie"
"c_orangallu","warangal|adlur|balkonda|bhongir|kaulas|korutla|mangapet|medak|molangur|palampet|parkal|ramagiri|tupran|vemulawada"
"c_orania","oran|arshgul|arzew|ksar_ibn_senane|nedroma|sebkhat_of_oran|tamazaghrane"
"c_orava","liptovsky_mikulas|oravsky_podzamok|povazska_bystrica|trencin|turciansky_svaty_martin|western_carpathians1|western_carpathians2|zilina"
"c_orbetello","grosseto|massamar|piombino|pitigliano"
"c_orenburg","baytak|ilek|kargaly_aktobe|kobda"
"c_orhei","orhei|chisinau|gura_galbenei|targu_lapusnei|tighina|tuzara"
"c_oriel","oriel|armagh|carrickmacross|drogheda|dundalk|monaghan|clogher|dungannon"
"c_orkney","orkney"
"c_orlamunde","apolda|arnstadt|eisenberg|erfurt|langensalza|saalfeld|sondershausen|weimar"
"c_orleans","orleans|beaugency|vierzon"
"c_ormond","waterford|carrickbeg|dungarvan|clonmel"
"c_orsha","orsha|drutsk|horki|kopys|rudnya|tyatseryn"
"c_orvieto","perugia|cittacastello|lake_trasimeno|marsciano"
"c_osel","kuressaare"
"c_oshrusana","jizzakh|pishagar|tuzkan_lake|ura_tyube|zomin"
"c_oskol","oskol"
"c_osnabruck","osnabruck|vechta|cloppenburg"
"c_ossory","kilkenny|athy"
"c_ostergotland","alvastra|linkoping|norrkoping|soderkoping|vadstena|vattern"
"c_osterland","altenburg|delitzsch|grimma|leipzig|rochlitz|wurzen"
"c_osterode","brodnica"
"c_ostfriesland","emden|jever"
"c_osumi","soo|kimotsuki|kuwabara"
"c_otrar","otrar|artyk_ata|kyr_uzkand|kyzylkum_desert|mardankuyik|sutkent|vpadina_ayakalytma_lake|zemukh|zhaushikumtobe"
"c_oudalan","aribinda|deou|gorouol|kissi_loc|mondoro|tessit|dori"
"c_oulu","karleby|kaustby|koppo|korsholm|lappo|pedersore|storkyro|vora"
"c_outer_hebrides","harris|lewis|skye|uist"
"c_oversticht","zwolle|kampen|coevorden"
"c_owari","aichi|nakajima|niwa|atsuta"
"c_owu","ado_ekiti|akure|ewu|ikere|ondo|owo"
"c_oxfordshire","oxford"
"c_oyo","igboho|ikoyi|irawo|kisi|ogbomosho|oyo_ile|saki|tede"
"c_pacatiana","altintas|emirdag|karahisar_i_sahib|sandikli|sandikli_mountains|seyitgazi|suhut"
"c_paderborn","paderborn|lippstadt"
"c_padua","este|monselice|padova"
"c_padum","padum|zangla"
"c_pagan","pagan|magway|salay|talok|taungdwingyi"
"c_pagania","brac|dubrovnik|lastovo_island_wasteland|makarska|metkovic|slano|split"
"c_palakka","udayagiri|nilagiri"
"c_palanga","palanga"
"c_palermo","palermo|trapani|mazara|corleone|lampedusa|pantelleria|salemi"
"c_pallas","vielha"
"c_palmyra","tadmur|arak|huwwarin|qaryatayn"
"c_palniki","koma_kai|okuchichibu_mountains|tsuru|yamanashi|yatsushiro"
"c_pamphylia","anamur|ermenek|mut|silifke|west_taurus_2"
"c_panaji","dabhol|sangamesvara"
"c_panduranga","panduranga|bal_cattinon|camp_po_thit|chan_bo|kampong_sraka_trey"
"c_panjgur","bannajbur|mahgas|murt|nagh|paroom|saravan|suran|chagai"
"c_pannagallu","devarakonda"
"c_paphlagonia","arac|devrekani|ilgaz_mountains|inebolu|kastamonu|kure_i_mamure|taskopru"
"c_papua_selatan","asmat|kamoro|kaweinag|kayagar|nduga_jungle|sempan|yamur|yaqay"
"c_parivi","ballalapura|bangalore|devanahalli|hoskote|kolar|manyapura|nandagiri|anantapur|chittoor|cuddapah|dharmavaram|gandikota|gurramkonda|kadiri|kangundi|medanapalle|pakala|palasamudram|pavagada|penukonda|pottapi|rayachoti|seshachalam_hills|tirupati|vempalle|aimangala|chitradurga|hanagal|magadi|sira|tumkur|uchangidurga"
"c_parma","parma|berceto|sandonnino|piacenza|bardi|bobbio|fiorenzuola"
"c_paro","paro|thimpu|daga|daga_papua|duau|kanasi_jungle|maiwa_papua|moratau|nidula|suau"
"c_parsberg","parsberg|sulzbach|neumarkt"
"c_passau","passau|scharding"
"c_pate","pate|pate_island|kismayo"
"c_pavia","pavia|lomello|voghera|lodi"
"c_pavlodar","boynak|endirey|tarki|temirkhan_shura|terek"
"c_peaccam","alvsby|bodebyn|branna|bygdea|byske|gratesk|hienatiemi|kiemi|kittila|lulea|pajala|pitea|ranea|rovaniemi|skelleftea|tornea|umea|vindeln"
"c_pecheneg","aksay_pointic|kalmyk|karatobe|oral|shalkar_lake|shyngyrlau|terekti|zhympity"
"c_pedersore","pedersore"
"c_pegu","pegu|dagon|hmawbi|kawliya|phyu|thanlyin|tharrawaddy"
"c_pelym","pelym|sosva"
"c_pelyul","katok|manigango"
"c_pemako","himalaya19|metog|rigyal|tirkong"
"c_pemba","pemba|ras_mkumbuu"
"c_pembrokeshire","pembroke|fishguard"
"c_pendjari","kouande"
"c_pengzhou","pengzhou|guanzhou|jinyuan"
"c_pengzhou_2","pengzhou"
"c_penthievre","saint_brieuc|treguier|saint_malo"
"c_penugonda","nandagiri"
"c_penza","penza|chembar|gorodishche|lunino|malaya_serdoba|mokshan|nikolskoye|russky_kameshkir|serdobinskaya|shemysheyka|saransk"
"c_perekop","or_qapi"
"c_peremyshl","sanok|krosno|lesko"
"c_peresopnytsia","rivne|kostopil|ostroh|peresopnytsya"
"c_pereyaslavl","pereyaslavl|alexandrovskaya_sloboda|bogorodskoye_pereyaslavl|kirzhach|lake_pleshcheyevo|poreevo|yanovo|boryspil|zolotonosha"
"c_perigord","bergerac|limeuil|perigueux|riberac|sarlat|nontron"
"c_perm","perm|aspa|kungur|orda|suksun"
"c_petropavl","kyzylzhar"
"c_petropavolsk","irtysh"
"c_petrovsk","petrovsk"
"c_phetchabun","chaiyaphum|kaset_sombun|khon_san|mancha_khiri|nong_bua_lamphu|phetchabun_mountains|phu_wiang"
"c_philippopolis","tsepina|stanimaka"
"c_philomelium","aksehir|beysehir|bolvadin|erenler_mountains|ilgin|lake_aksehir|lake_beysehir|lake_eber|lake_egirdir|lake_sugla|sarkikaraagac|seydisehir|sultan_mountains_1|sultan_mountains_2|sultan_mountains_3|yalvac"
"c_phiti","anuradhapura|vavuniya"
"c_phrygia","beypazari|bozan|kaymaz|kibrus|kizilca|koroglu_mountains_1|koroglu_mountains_2|mihaliccik|sivrihisar"
"c_pielinen","pielinen"
"c_pila","walcz"
"c_pingyang","pingyang|fushan|hongtong|jishi_anze|linfen|taihangshan5|yueyang_anze|huoyi|jishi"
"c_pinsk","pinsk|drahichyn|liubeshiv|motal|nobel|luninets"
"c_pinzhou","lulong|anxi|macheng|shicheng"
"c_pirin","bansko|dospat|krupnik|melnik|nevrokop|rhodope_mountains1|rhodope_mountains2|rhodope_mountains3|rhodope_mountains4"
"c_pisa","pisa|livorno|pontedera|volterra|piombino"
"c_pisidia","burdur|dinar|egirdir|isparta|lake_acigol|lake_burdur|stefani|uluborlu"
"c_pite","arvidsjaur|asele|lycksele|ortrask|stensele|tarna|volgsjo"
"c_pitten","pitten"
"c_plasencia","plasencia|galisteo|granadilla|jaraicejo|valverde|coria"
"c_pleiku","annamese_range7|apui|ia|kon_klor|kon_tum|samriddhipuri"
"c_plocka","plock|plonsk|sierpc|szrensk|ciechanow|przasnysz|rozan|zakroczym"
"c_plyos","shuya|ivanovo|lezhnevo|vichuga"
"c_plzen","plzen|domazlice|prachen|pisek"
"c_po","po"
"c_podor","podor|dagana"
"c_podrinje","dinaric_alps5|dinaric_alps6|pljevlja|soko_grad|ustikolina|prijepolje|brskovo|visegrad"
"c_pogibi","datta|deren|kema|koppi|lake_kizi|samarginka|tumzhdin"
"c_poitiers","poitiers|chatellerault|loudun"
"c_polesine","rovigo"
"c_polotsk","polotsk|bocheikovo|lyepyel|ulla|ushachy|zabore"
"c_polovragi","cozia|craiova|dragasani|ramnicu_valcea|southern_carpathians3|stramba|targu_bengai|targu_jiu"
"c_pomoravlje","vranje|glubocica|novo_brdo"
"c_pomorje","kotor"
"c_pompeiopolis","arac|devrekani|ilgaz_mountains|inebolu|kastamonu|kure_i_mamure|taskopru"
"c_porto","porto|braga|chaves|guimaraes"
"c_poszony","bratislava|hlohovec|holic|nitra|prievidza|samorin|trnava"
"c_povenets","karhumagi|kizhi|lake_gimoly|lake_leksozero|lake_seletsy|lake_tulos|lake_zegoserskoje|lindjarvi|nadvoitsy|pieninka|puatane|repola|sellinkyla|semcojarvi"
"c_pozega","pozega|kutina"
"c_poznanska","poznan|buk|czarnkow|miedzyrzecz|oborniki|skwierzyna|szamotuly|wielen"
"c_praha","prague|beroun|melnik|slany"
"c_pravia","aviles|castropol|oviedo|tineo|west_cantabrian_mountains"
"c_prayaga","kara"
"c_prea_vihear","khukhan|prasat_thong_lang|rattanaburi|sangkha|vat_phou"
"c_prenzlau","prenzlau|templin"
"c_prerov","prerov|hodonin"
"c_prigoro_tabynsk","beloretsk|ishimbay|kapova_pesera|meleuz|siberian_wasteland_2|siberian_wasteland_3|tabynsky"
"c_provence","toulon|draguignan|castellane|marseille"
"c_prusa","adranos|bursa|dursunbey|harmancik|iznik|lake_iznik"
"c_przemkow","boleslawiec|jawor|legnica|wolow|zlotoryja"
"c_pset","bihac"
"c_pskov","pskov|izborsk|ostrov|gdov"
"c_pudozh","vershinino"
"c_puigcerda","puigcerda"
"c_pula","pazin"
"c_punakha","punakha"
"c_pundravardhana","birampur|bogra|goraghat|rangpur_bengal|shahjadpur"
"c_pungju","jangyeon|cheongsong"
"c_purang","purang|gyanema|himalaya8|khyunglung|lake_manasarovar|lake_rakshastal|tokchen"
"c_puri","puri|ganjam"
"c_purig","charasa|himalaya1|himalaya2|himalaya3|kargil|karpokhar|lamayuru|leh|shey"
"c_pursat","pursat|sa_kaeo|battambang|banon|longvek|prasat_don_an|tonle_sap_lake"
"c_purushapura","shergarh"
"c_putao","putao|chibwe|gaoligongshan2|injangyang|kumon_range|suamprabon|waingmaw"
"c_puttlingen","bitche|saarwerden|sarrebourg|sarreguemines"
"c_putyvl","putyvl"
"c_puzhou","chaocheng|fanxian|juancheng|shenxian|anyue"
"c_puzhou_2","puyang|juancheng"
"c_pyeongju","pyeongju|dongju"
"c_qadisiya","al_qara"
"c_qain","birjand|dasht_lut3|deyhuk|khusf|khvor|mazhan|nayband|qala_zari"
"c_qalaafe","aware|buhoodle|degehabur|el_dhere|geledi|gode|hargaya|kelafo|limey|oodweyne"
"c_qamdo","biru|nyainqentanglha5|pembar|riwoche|samda|shopando|sok|tengchen|yangdzong"
"c_qaraustyurt","beleuli|kyushe|sam|sarygamysh_lake|shuruk|sisem_ata|uchkuduk|ust_yurt_lakes|ust_yurt_plateau1|ust_yurt_plateau2"
"c_qaryatan","aba_al_qur|al_hamad|an_nafud2|arar|dumat_al_jandal|sakaka|syrian_desert2|syrian_desert3|syrian_desert4|syrian_desert5|syrian_desert6|syrian_desert7|syrian_desert_corridor1|syrian_desert_corridor10|syrian_desert_corridor11|syrian_desert_corridor12|syrian_desert_corridor13|syrian_desert_corridor2|syrian_desert_corridor3|syrian_desert_corridor4|syrian_desert_corridor5|syrian_desert_corridor6|syrian_desert_corridor7|syrian_desert_corridor8|syrian_desert_corridor9"
"c_qashtiliya","tozeur|madas"
"c_qasim","rama"
"c_qasr_ibrim","qasr_ibrim"
"c_qataa","anseba|atbara|kassala|khawr_baraka|khawr_nubt"
"c_qatif","al_qatif|al_jubayl"
"c_qayaliq","ayagoz|dungene|kayalyk|lepsy|sagabuyen|tansyk|tekeli"
"c_qazwin","qazvin|abhar|avaj|qeydar|sagzabad|savojbolagh|takestan|zagros_mountains6"
"c_qianzhou","qianzhou|liquan|qinlingshan7|zhouzhi|gan|anyuan"
"c_qianzhou_1","qianzhou|pengshui|qianjiang"
"c_qilin","ganzhou|hongshui|liyuan|qidaban|qilian|qilianshan1|shandan"
"c_qimr","tama"
"c_qinggil","achit_nuur|altay_mountains|haerhhana|huysiyn|khovd|khurgan|lake_achit|lake_dayan|lake_durgun|lake_khar|lake_khar_us|lake_khoton|lake_khurgan|lake_markakol|lake_tolbo|mongol_altay|tahiltyn_khotgot|tsagaan_usun"
"c_qingshan","bayannur|lake_ulansu|uraqai|xinhure"
"c_qingyang","qingyang|anhua|baimachen|heshui|huachi|huanzhou_qingyang|ningzhou|zhenning_qingyang|qixian_tongchuan|shehong|yanting|zhongjiang"
"c_qingyuan","qingyuan|anhua_huanjiang|hechi|libo|sien|xincheng_xincheng|yishan"
"c_qingzhou","boxing|lean|linqu|shouguang|yidu_qingzhou|zichuan|yidu"
"c_qinnasrin","artah"
"c_qinzhou_1","chengji|qingshui"
"c_qinzhou_2","qinjiang|lingshan|baojing"
"c_qiongbu","qiongbu"
"c_qiongzhou","qiongzhou|chengmai|dingan|lehui|lingao|qiongshan|shuihui|wenchang|pujiang"
"c_qizhou","qizhou|boye|puyin|shulu|licheng|zhangqiu|changqing"
"c_qizhou_1","qizhou|qichun|huangmei|guangji|qishui"
"c_qom","qom|aveh|kahak|kashan|lake_hovz_soltan|lake_namak|maranjab|neyasar|saveh|zagros_mountains8"
"c_qoshagyl","koskuduk|manysai|shagan|ushkan|zhaksy_karasay"
"c_quanzhou","anxi|dehua|huian|jinjiang|nanan_quanzhou|tongan|yongchun|huichuan"
"c_quanzhou_2","xiangyuan|xiyan|guanyang"
"c_quercy","cahors|figeac|gourdon|montauban"
"c_qumarleb","qumarleb"
"c_qumisha","qumisha|fereydunshahr|karkevand|ramsheh|sohrfiruzan|yangabad|yazdikhwast"
"c_quoc_oai","son_la"
"c_quqen","durgyeling|geshitsa|rahor|yungdrung|zhanggu"
"c_quriltay","talas|dzhulsub|sarvaslyk|tekabket|yangi|zherkorgan"
"c_qurta","daw_sud|faras|kalabsha|qasr_ibrim|sai|west_nubian_desert"
"c_qus","qus"
"c_qusayr","qusayr|safaga"
"c_quye","aerzhai|ordos|otog|tongwancheng"
"c_quzhou","quzhou|changshan|jiangshan|kaihua|longyou|xian_quzhou|liujiang|linshui|qujiang"
"c_quzhou_1","quzhou"
"c_qyzylteniz","kon_tengiz|kulanotpes|sonaly|tengiz|tengiz_lake"
"c_qyzylustyurt","beket_ata|beki|karagiye_lake|kenderli_kayasan|koshkar_ata|masat_ata|temir_baba"
"c_qyzylyaitsk","kiyl|koptam|mavliberda|uil"
"c_racakonda","nalgonda"
"c_radha","kashipur"
"c_radomska","radom|ilza|stezyca|szydlowiec|zwolen|opoczno"
"c_ragusa","brac|dubrovnik|lastovo_island_wasteland|makarska|metkovic|slano|split"
"c_rahba","rahba"
"c_raimskoe","buzikkala|jubara|karmakshi|qamystybas_lake|yangikent"
"c_rajanpur","dajal"
"c_rajrappa","chai|gobindpur|hazaribagh|katrasgarh|shergarh|urda"
"c_rakcha","gorbatovo|klepiki|melenki|murom|shatur|starodub_votsky"
"c_rama","rama"
"c_ramagiri","ramagiri|kherla"
"c_ramhurmuz","behbahan|dehdasht|dishmok|dogonbadan|hendijan|suq"
"c_ramu","ramu"
"c_rangzhou","heqing|jianchuan|qingshuilangshan2"
"c_ranikot","ranikot"
"c_raniriki","uddevalla"
"c_rano","rano|kura"
"c_ranthambore","ranthambore|sheopur"
"c_raozhou","anren_raozhou|dexing|fuliang|leping|poyang|shimen_poyang|wannian|yugan"
"c_raqqa","raqqa|araban|busayrah|jabar|madinat_far|makisin"
"c_ras_hafun","ras_hafun"
"c_raseiniai","raseiniai|jurbarkas|kedainiai|panemune|tendziogala"
"c_rashka","zica|ica|gradac"
"c_rasht","rasht|shuman"
"c_ratanakiri","banlung|doh_kromum|lumphat|preah_ko|stung_treng"
"c_ratanpur","pali"
"c_ratibor","bielsko|bytom|kozle|pszczyna|raciborz|siewierz|tesin|toszek"
"c_ravenna","ravenna|imola|rimini"
"c_ravensburg","ravensburg|bregenz"
"c_rayapura","ambagarh|bemetara|deori|dhamtari|durg|khairagarh|nandgram|raipur|rajim|sitanadi_hills|sripura|tilda"
"c_rayy","damavand|eyvanekey|karaj|khwar|rahimabad|razeqan|rey|varamin"
"c_rebgong","muxihe|qinlingshan1|quge|sailahai|zeku"
"c_regensburg","regensburg"
"c_reggio_calabria","catanzaro|cotrone|gerace|monteleone|nicastro|palmi|reggiocal"
"c_reims","reims|epernay|chateau_thierry"
"c_renandu","anantapur"
"c_reni","reni"
"c_rennes","rennes"
"c_rethel","rethel|grandpre"
"c_reval","narva|padise|paide|rakvere|rapla|tallinn|toolse|vasknarva"
"c_rhodopes","beden|haskovo|ormenio|perperek|rhodope_mountains5|rhodope_mountains6|smolyan|stanimaka|ustra|nevrokop|dospat"
"c_rhodos","kos|karpathos"
"c_riau","bengkalis|buantan|dumai|sakai_riau|senapelan|siak"
"c_ribe","ribe|varde"
"c_rima","rima"
"c_ringkobing","ringkobing"
"c_riqan","bahadamer|gudamalani|khed|kiradu|kurki|mandore|osian|pali|phalvardhika"
"c_rivsharan","ghormach|jawand|kusk|kusk_kohneh|marv_al_rudh|qala_kohistan|qala_naw|qasr_ahnaf"
"c_rogalandi","amli|flekkefjord|lindesnes|oddernes|otredal|oyestad|sirudal|sondeled"
"c_rohana","indian_monsooncurrent1|indian_monsooncurrent10|indian_monsooncurrent11|indian_monsooncurrent12|indian_monsooncurrent13|indian_monsooncurrent14|indian_monsooncurrent15|indian_monsooncurrent17|indian_monsooncurrent18|indian_monsooncurrent19|indian_monsooncurrent2|indian_monsooncurrent20|indian_monsooncurrent21|indian_monsooncurrent3|indian_monsooncurrent4|indian_monsooncurrent5|indian_monsooncurrent7|indian_monsooncurrent8|indian_monsooncurrent9|zanj_sea"
"c_roing","dibang|gomsi|malinithan|sadiya|siang|siyom|subansiri|tengapani"
"c_roma","rome"
"c_romen","romen|sumy|glushkovo|krasnopillia|vilshana"
"c_rongshui","rongshui|rongzhou|wuyang"
"c_rongzhou","rongzhou|changan|huaiyuan_rongzhou|luocheng|rongshui|tongdao_rongzhou"
"c_rongzhou_2","rongzhou|puning|beiliu|luchuan"
"c_roslavl","roslavl|izyaslavl|pustosel|rognedino|zaroy"
"c_ross","dingwall|fannichs|gairloch|ullapool"
"c_rossano","rossano|cotrone|catanzaro"
"c_rossello","perpignan|prades"
"c_rostock","rostock|gustrow"
"c_rothas","rohtas|palamau|chatra|tarhasi|untari"
"c_rothenburg","rothenburg|freising"
"c_rouen","rouen"
"c_rouergue","entraigues|millau|peyrusse|rodez|st_affrique|villefranche"
"c_rounala","alstahaug|birndal|bodo|gildeskal|hamaroy|hattfjelldal|langenes|lofotr|ofoti|rana|skanderna|steigen"
"c_rouyuan","rouyuan"
"c_rudbar","rudbar"
"c_rugen","rugen|stralsund"
"c_rukhaj","arghestan|chaman|deychopan|kandahar|maruf|qalat_ghilji"
"c_runzhou","dantu|danyang|jintan"
"c_ruppin","ruppin"
"c_rusa","porkhov"
"c_rusafa","rusafa|al_qatr"
"c_rutog","drangtse|gangdise1|gartok|hanle|himalaya14|ormogang|pangong_lake|rala|rutok|spanggur_lake|tashigang|tsherlung"
"c_ruyan","al_mamtir|amol|chalus|elburz_mountains5|elburz_mountains6|kojur|tonekabon"
"c_ruzhou","baofeng|jiaxian|liangxian_ruzhou|lushan|yaoshan|xiangcheng|ye"
"c_ryazan","ryazan|kazari|koponovo|putyatino|shilovo|staraya_ryazan|lopasnya|lyubichi|perevitska|rostislavl_ryazansky|serebryanye_prudy|venyov|klepiki"
"c_ryty","bratsk|chuva|nizhneudinsk|siberia_kuytun|siberian_wasteland_17|staraya_zima"
"c_saalum","kahone|pakala"
"c_saarbrucken","saarbrucken|zweibrucken"
"c_sabakyul","bolshoy_uvat|tavdinsky_sloboda|tobolsk|vagay|vikulovo|yurginskoye"
"c_sable","sable|mayenne|laval"
"c_sabzevar","sabzevar|beyarjomand|farumad|haresabad|kharturan|meyami|adraskan|azab|firuzkuh_afghanistan|khaysar|paropamisus_mountains2|shindand"
"c_sacz","pilzno|busko_zdroj|debica|tarnow|wislica|nowy_targ|wieliczka"
"c_safata","al_udayb|ayn_tamr|hillah|karbala|kufa|qadisiyyah"
"c_sagaing","sagaing|amyint|butalin|dhipaesyin|moksobo"
"c_sagami","aikou|ashigara|kamakura"
"c_sagar","sagar"
"c_sagiz","kaynar|shagiz|tas_kichu|tenteksor"
"c_sagya","chorten_nyima|como_chamling|dingri|gonga_chode|himalaya11|himalaya12|lake_paiku|nyalam|pelmo"
"c_sai","sai"
"c_saimara","aleshtar|khorramabad|kuhdast|pol_dokhtar|sarab_dowreh"
"c_saintonge","jonzac|la_rochelle|montendre|oleron|rochefort|royan|saintes|st_jean_dangely"
"c_sakala","jammu"
"c_sakarai","damoh|deogarh|lalitpur|murwara|singorgarh|sugaur|ujargarh"
"c_sakmara","atach|ishkul|kumak|namjan|or_aktobe|suyunduk|tanalyk|yaik"
"c_salamanca","salamanca|alba_de_tormes|bejar|bejar_mountains|matilla_de_canos|piedrahita|ciudad_rodrigo"
"c_salamat","salamat"
"c_salavat","sterlitamak"
"c_salerno","salerno|potenza"
"c_salinis","suojarvi"
"c_salo_tai","annamese_range2|annamese_range3|annamese_range4|keutkeut|khamkeut|mahaxay|ngoc_ma|nong_bok|thakhek"
"c_salzburg","salzburg|braunau|traunstein|hallein|laufen"
"c_sam_nuea","da_giang|mang_viet|muong|son_la"
"c_samaiqan","samalqan"
"c_samander","boynak|endirey|tarki|temirkhan_shura|terek"
"c_samar","basey|borongan|catarman|makarato|tinago|karlivka|berestyn|kolomak|oril|samarchyk|ternivka"
"c_samar_VB","buzuluk"
"c_samarkand","samarkand|ayni|dimishk|hissar_mountains1|hissar_mountains2|hissar_mountains3|panjakent"
